,input_0_RMS_1,input_1_RMS_2,input_2_RMS_3,input_3_RMS_4,input_4_RMS_5,input_5_RMS_6,input_6_RMS_7,input_7_RMS_8,input_8_RMS_9,input_9_RMS_10,input_10_RMS_11,input_11_RMS_12,input_12_RMS_13,input_13_RMS_14,input_14_RMS_15,input_15_RMS_16,input_16_RMS_17,input_17_RMS_18,input_18_RMS_19,input_19_RMS_20,input_20_RMS_21,input_21_RMS_22,input_22_RMS_23,input_23_RMS_24,input_24_MAV_1,input_25_MAV_2,input_26_MAV_3,input_27_MAV_4,input_28_MAV_5,input_29_MAV_6,input_30_MAV_7,input_31_MAV_8,input_32_MAV_9,input_33_MAV_10,input_34_MAV_11,input_35_MAV_12,input_36_MAV_13,input_37_MAV_14,input_38_MAV_15,input_39_MAV_16,input_40_MAV_17,input_41_MAV_18,input_42_MAV_19,input_43_MAV_20,input_44_MAV_21,input_45_MAV_22,input_46_MAV_23,input_47_MAV_24,input_48_WL_1,input_49_WL_2,input_50_WL_3,input_51_WL_4,input_52_WL_5,input_53_WL_6,input_54_WL_7,input_55_WL_8,input_56_WL_9,input_57_WL_10,input_58_WL_11,input_59_WL_12,input_60_WL_13,input_61_WL_14,input_62_WL_15,input_63_WL_16,input_64_WL_17,input_65_WL_18,input_66_WL_19,input_67_WL_20,input_68_WL_21,input_69_WL_22,input_70_WL_23,input_71_WL_24,input_72_ZC_1,input_73_ZC_2,input_74_ZC_3,input_75_ZC_4,input_76_ZC_5,input_77_ZC_6,input_78_ZC_7,input_79_ZC_8,input_80_ZC_9,input_81_ZC_10,input_82_ZC_11,input_83_ZC_12,input_84_ZC_13,input_85_ZC_14,input_86_ZC_15,input_87_ZC_16,input_88_ZC_17,input_89_ZC_18,input_90_ZC_19,input_91_ZC_20,input_92_ZC_21,input_93_ZC_22,input_94_ZC_23,input_95_ZC_24,input_96_SSC_1,input_97_SSC_2,input_98_SSC_3,input_99_SSC_4,input_100_SSC_5,input_101_SSC_6,input_102_SSC_7,input_103_SSC_8,input_104_SSC_9,input_105_SSC_10,input_106_SSC_11,input_107_SSC_12,input_108_SSC_13,input_109_SSC_14,input_110_SSC_15,input_111_SSC_16,input_112_SSC_17,input_113_SSC_18,input_114_SSC_19,input_115_SSC_20,input_116_SSC_21,input_117_SSC_22,input_118_SSC_23,input_119_SSC_24,TRAJ_1,type,subject,trajectory,date_time,TRAJ_GT,VIDEO_STAMP,original_time,output_0
0,11.13976660437731,8.566049264392541,11.068369346927305,11.42159358408449,12.98640827942815,11.29263476784758,10.393267051317405,10.717257111780047,14.309884695552231,10.518402920595882,12.248934647552007,11.466647286805328,13.80124632053207,15.419247711869733,12.584053401031005,11.28716084761797,9.891794579347065,9.347085107133667,8.76609377088792,10.241269452562998,9.829608334008023,8.870332575501326,9.540167713410494,9.579269283196918,8.8392,6.9276,9.2016,9.5808,10.7508,9.418,8.2224,8.4892,11.3416,8.5536,10.0692,9.1352,10.8024,12.362,10.4248,9.292,7.5948,7.576,7.0772,8.0796,7.6844,7.1196,7.5724,7.5904,13.0,-11.0,-14.0,-5.0,-1.0,-5.0,3.0,-4.0,7.0,-7.0,-4.0,5.0,13.0,6.0,-6.0,-7.0,0.0,-3.0,-6.0,9.0,2.0,1.0,2.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,0.0,5.410395907609743,6.021237652608838,0.0
1,8.29069357774125,8.167716939267669,10.319379826326774,9.856611993986574,10.081170566953025,9.026516493088572,7.940352637005487,8.099012285458024,10.808126572167815,9.228130905009962,9.567946488144674,7.997374569194568,8.829020330704873,10.25409186617713,9.716789593276166,9.348796714016196,6.516072436675333,7.468011783600773,7.116797032373482,6.231179663595008,6.45166645139068,6.701044694672615,6.923842863612663,7.077372393763097,6.4116,6.4532,8.5152,8.22,8.3724,7.5004,6.2204,6.1828,8.0292,7.3368,7.7792,6.4156,7.15,8.2976,7.976,7.4872,4.9456,5.8776,5.5552,4.8604,5.104,5.3528,5.414,5.3948,7.0,21.0,27.0,23.0,20.0,20.0,14.0,16.0,21.0,17.0,22.0,14.0,14.0,15.0,19.0,20.0,10.0,12.0,10.0,9.0,8.0,10.0,8.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,0.0,5.654339691482951,6.265181436482046,0.0
2,5.937238415290395,6.605603681723571,8.984653582637453,8.872496830092418,9.428361469523749,8.362320252178817,6.518251299236629,6.2697687357668945,7.8324708745069715,7.803204469959762,8.242596678231926,6.588505141532486,7.5231642279030435,8.804112675335316,8.331674501563295,7.845916135162292,4.801749681105836,6.108125735444547,5.57619942254579,5.273177410252759,5.396850933646398,5.494105932724632,5.57318580347004,5.68404785342277,4.8516,5.3108,7.5416,7.4508,7.9724,6.9708,5.2796,4.9892,6.4788,6.358,6.7276,5.3988,6.1812,7.2508,6.8296,6.2864,3.6848,4.7956,4.3492,4.248,4.2572,4.3236,4.362,4.3636,6.0,11.0,13.0,13.0,11.0,10.0,8.0,10.0,9.0,12.0,12.0,14.0,9.0,9.0,12.0,14.0,10.0,14.0,13.0,10.0,11.0,11.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,2,2,0,1,2,1,1,0,1,0,0,0,0,0,0,0.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,0.0,5.898283475356159,6.509125220355254,0.0
3,5.93343071081141,5.968483894591658,8.569667438121504,8.32221124461522,8.810902337445354,7.82467890715012,5.941716923583621,5.404775666019821,7.641884584315573,7.224292352888274,7.827464468140369,6.133384057761262,7.106813632001335,8.192997009641832,7.829993614301355,6.9577582596695615,4.315877662770343,5.266194071623263,4.9188616569283585,4.98373354022865,4.300976633277609,4.367241692418683,4.563770371085732,4.664118351843143,4.8568,4.89,7.3816,7.1936,7.68,6.6968,4.8816,4.4364,6.4984,6.128,6.6668,5.14,6.0012,6.9716,6.656,5.7568,3.362,4.2352,3.9176,3.9608,3.4392,3.488,3.644,3.7204,-16.0,-17.0,-23.0,-20.0,-20.0,-20.0,-17.0,-15.0,-21.0,-23.0,-23.0,-16.0,-20.0,-23.0,-19.0,-19.0,-11.0,-15.0,-13.0,-11.0,-11.0,-11.0,-10.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,2,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,0.0,6.142227259229367,6.753069004228462,0.0
4,5.672706585043863,5.746337964303875,8.624662312229969,8.455648999337662,8.882702291532684,7.8551129845470715,5.818625267191556,5.3750162790451155,7.523456652363992,7.066314456631547,7.8346665532108,6.007195685176237,7.071548628129484,8.182322408705245,7.8988353571903245,6.865711907733968,4.192994156924143,5.044045995032163,4.737932038347532,4.693612681080534,4.069840291706789,4.182869828239937,4.378675598854064,4.3382484944963675,4.8172,4.8964,7.68,7.574,7.9856,6.9708,4.9724,4.5156,6.7064,6.2624,6.9172,5.2128,6.25,7.348,7.018,5.9196,3.2892,4.2336,3.88,3.6932,3.2796,3.3788,3.516,3.4748,13.0,11.0,19.0,19.0,19.0,14.0,12.0,9.0,15.0,15.0,20.0,12.0,16.0,17.0,16.0,12.0,8.0,10.0,11.0,8.0,9.0,9.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,0.0,6.386171043102575,6.99701278810167,0.0
5,5.682217876850552,5.781764436571245,8.47450293527591,8.407282557402244,8.8837829779886,7.899392381696202,5.781314729367361,5.222528123428345,7.62755530953398,7.061869440877536,7.848566748139434,6.004564930117752,7.076807189686604,8.225278110799659,7.83920914378485,6.888367005321363,4.330219393979941,5.008872128533528,4.8120266000927305,4.601478023418128,4.097755483188327,4.229893615683496,4.324719644092551,4.229609911091093,4.866,4.9248,7.5348,7.4592,7.9232,6.9612,4.9532,4.3164,6.7452,6.1948,6.8232,5.1556,6.2012,7.364,6.9436,5.8872,3.3644,4.1952,3.9572,3.6944,3.3564,3.4592,3.504,3.3888,7.0,7.0,10.0,8.0,9.0,9.0,5.0,8.0,11.0,11.0,11.0,7.0,8.0,11.0,9.0,9.0,4.0,6.0,5.0,5.0,3.0,3.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,0.0,6.630114826975783,7.240956571974878,0.0
6,5.702490683902956,5.797206223690856,8.226980004837742,8.121699329573831,8.633145429100566,7.670697491102096,5.6074949843936555,4.851267875514607,7.479411741574333,6.879244144526345,7.60386743703492,5.808442131931763,6.753310299401324,7.8934656520441004,7.534772723845093,6.3847631122853725,4.312818104209822,4.9277581109466,4.821452063434832,4.230791888051219,4.045244121187249,4.161297874461765,4.230130021642361,4.111593365107985,4.9152,4.9124,7.3584,7.1596,7.608,6.6532,4.7376,3.9724,6.6688,6.0816,6.7052,4.9708,5.9248,7.0428,6.7048,5.5572,3.366,4.1212,3.9984,3.4276,3.3288,3.422,3.4524,3.3268,-13.0,-12.0,-20.0,-18.0,-18.0,-15.0,-10.0,-9.0,-16.0,-16.0,-20.0,-13.0,-14.0,-15.0,-14.0,-15.0,-7.0,-11.0,-9.0,-10.0,-8.0,-7.0,-8.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,0.0,6.874058610848991,7.484900355848086,0.0
7,6.304538048104714,6.25865800311856,8.698390655747763,8.669232953381748,9.377718272586353,8.383459906267817,6.236088517652712,5.514707607842867,7.84808256837299,7.374903389197719,8.039800992561943,6.38823919401896,7.445616159862124,8.400976133759697,7.938362551559358,7.138487234701762,4.949707062039127,5.525142532098154,5.385758999435455,5.144472762101088,4.830859136840982,4.876228050450471,4.93323423323888,4.846937177228523,5.304,5.2588,7.59,7.5036,8.1296,7.1256,5.1416,4.4688,6.8324,6.3484,6.9072,5.3184,6.302,7.3284,6.8704,6.0652,3.9532,4.5752,4.4168,4.1416,3.8628,3.912,3.9904,3.9088,-5.0,-3.0,-3.0,-1.0,-2.0,-4.0,-4.0,-9.0,-4.0,-4.0,-3.0,-4.0,-4.0,-4.0,-2.0,-4.0,-6.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,0.0,7.118002394722199,7.728844139721294,0.0
8,6.620634410689054,6.603423354594192,9.346314781773616,9.360299140518961,10.057554374697657,9.015453399580078,6.688437784714753,5.956878377136804,8.20504722716451,7.793766740158445,8.445069567505053,6.910224308949746,7.948584779695062,8.943041988048586,8.389421910954294,7.545780277744641,6.39527950913797,5.879931972395599,5.64311970456059,6.606178925823913,5.1446282664542435,5.242442178984905,5.33808954589561,5.289385597590707,5.4664,5.4828,7.976,7.9576,8.592,7.548,5.432,4.8004,6.9388,6.5164,7.0664,5.608,6.5792,7.538,7.0744,6.2548,5.2556,4.7968,4.5848,5.4608,4.08,4.1592,4.276,4.2712,9.0,11.0,17.0,16.0,16.0,16.0,11.0,8.0,13.0,11.0,13.0,9.0,12.0,13.0,14.0,13.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,0.0,7.3619461785954075,7.9727879235945025,0.0
9,115.35534838055841,199.352595167457,181.75872358706746,38.90933564069168,38.10840327276912,50.69987771188408,45.79945851208287,39.476707056186946,57.16962480198729,52.908668476914066,48.522337124256495,38.120356766431236,35.353421333726665,37.0609444024299,38.62854902788869,57.93396240548371,46.73075218739797,36.59751904159625,43.71130746157108,37.56009052172265,34.569824992325316,39.6093827268237,29.752741050195695,31.988035263204274,90.0356,144.7644,132.5152,30.7388,29.312,37.7208,35.1368,31.2832,45.262,42.8416,39.4916,30.3936,28.0716,28.824,30.1264,47.768,37.5776,28.5608,34.4136,29.0036,26.6464,30.3096,23.028,24.8616,-39.0,-73.0,-74.0,-6.0,-4.0,15.0,16.0,3.0,-43.0,-4.0,-1.0,6.0,-13.0,-19.0,-3.0,-34.0,-10.0,4.0,14.0,12.0,-9.0,-19.0,-6.0,-9.0,23,14,8,55,51,45,49,57,57,53,53,53,55,57,52,26,41,37,43,41,48,60,44,45,9,4,10,10,9,11,5,5,12,6,5,4,10,10,6,6,2,2,0,1,6,5,2,1,1.0,emg_gestures,4.0,repeats_long,2018-06-18 15:02:12.970,1.0,8.093777530215032,8.704619275214126,1.0
